unique_registros_ID,species,taxon_nombre,status_type,nombre_type,comentarios,sexo,localidad_codigo,elev_min_etiq,elev_max_etiq,elev_unidad,dia,mes,ano,colector,coleccion,fecha,digitador,duplicate,lat_dec,lon_dec,latlong_fuente
24783,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,13,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24784,melpomene,melpomene vicina Heliconius,,,,hembra,Tonantins BRA AM,,,m,12,10,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24785,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,13,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24786,melpomene,melpomene vicina Heliconius,,,,hembra,Tonantins BRA AM,,,m,15,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24787,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,24,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24788,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,10,10,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24789,melpomene,melpomene vicina Heliconius,,,,hembra,Tonantins BRA AM,,,m,23,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24790,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,13,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24791,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,16,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24792,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,20,10,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24793,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,3,10,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24794,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,22,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24795,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,13,10,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24796,melpomene,melpomene vicina Heliconius,,,,hembra,Tonantins BRA AM,,,m,12,10,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24797,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,16,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24798,melpomene,melpomene vicina Heliconius,,,,hembra,Tonantins BRA AM,,,m,15,10,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24799,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,24,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24800,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,16,10,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
24801,melpomene,melpomene vicina Heliconius,,,,macho,Tonantins BRA AM,,,m,13,9,1992,,FLMNH,,Neil Rosser,,-2.866666667,-67.8,Brown
