unique_registros_ID,species,taxon_nombre,status_type,nombre_type,comentarios,sexo,localidad_codigo,elev_min_etiq,elev_max_etiq,elev_unidad,dia,mes,ano,colector,coleccion,fecha,digitador,duplicate,lat_dec,lon_dec,latlong_fuente
10186,melpomene,melpomene malleti Heliconius,,,,macho,Coca Rio ECD NA,300,300,m,,6,1971,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-0.25,-76.75,Brown 1979
10187,melpomene,melpomene malleti Heliconius,,,,macho,Venezia via ECD NA,550,550,m,,2,1971,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-1.041272222,-77.699025,http://www.umsl.edu/~renners/siparuna/book.html + Google Earth
10188,melpomene,melpomene malleti Heliconius,,,,hembra,Coca Rio ECD NA,300,300,m,,6,1971,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-0.25,-76.75,Brown 1979
10189,melpomene,melpomene malleti Heliconius,,,,macho,Venezia via ECD NA,550,550,m,,2,1971,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-1.041272222,-77.699025,http://www.umsl.edu/~renners/siparuna/book.html + Google Earth
10190,melpomene,melpomene malleti Heliconius,,,,macho,Venezia via ECD NA,550,550,m,,2,1971,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-1.041272222,-77.699025,http://www.umsl.edu/~renners/siparuna/book.html + Google Earth
10191,melpomene,melpomene malleti Heliconius,,,,hembra,Coca Rio ECD NA,300,300,m,,6,1971,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-0.25,-76.75,Brown 1979
10192,melpomene,melpomene malleti Heliconius,,,,hembra,Coca Rio ECD NA,300,300,m,,6,1971,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-0.25,-76.75,Brown 1979
10193,melpomene,melpomene malleti Heliconius,,,,macho,Coca Rio ECD NA,300,300,m,,6,1971,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-0.25,-76.75,Brown 1979
10194,melpomene,melpomene malleti Heliconius,,,,macho,Coca Rio ECD NA,300,300,m,,6,1971,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-0.25,-76.75,Brown 1979
10195,melpomene,melpomene malleti Heliconius,,,,macho,Coca Rio ECD NA,300,300,m,,6,1971,Lafebre R. de la,MGCL/FLMNH,,NEIL ROSSER,,-0.25,-76.75,Brown 1979
