unique_registros_ID,species,taxon_nombre,status_type,nombre_type,comentarios,sexo,localidad_codigo,elev_min_etiq,elev_max_etiq,elev_unidad,dia,mes,ano,colector,coleccion,fecha,digitador,duplicate,lat_dec,lon_dec,latlong_fuente
54968,erato,erato etylus Heliconius,,,,macho,"Parque Nacional Sangay: Mendez, Morona Santiago",,,m,,,,,Parque Nacional Sangay ZZZ,2010 - excat date on website,NEIL ROSSER,,-2.716666667,-78.4,Parque Nacional Sangay Website
55047,erato,erato etylus Heliconius,,,,macho,"Parque Nacional Sangay: Sevilla, Macas",,,m,,,,,Parque Nacional Sangay ZZZ,17_fev �,NEIL ROSSER,,-2.316666667,-78.08333333,Parque Nacional Sangay Website
55098,erato,erato etylus Heliconius,,,,macho,"Parque Nacional Sangay: Rio Tutamangosa, Morona Santiago",,,m,,,,,Parque Nacional Sangay ZZZ,30 aout �,NEIL ROSSER,,-2.466666667,-78.2,Parque Nacional Sangay Website
55110,erato,erato etylus Heliconius,,,,macho,"Parque Nacional Sangay: Rio Miriumi, Morona Santiago",,,m,,,,,Parque Nacional Sangay ZZZ,6_sep �,NEIL ROSSER,,-2.433333333,-78.2,Parque Nacional Sangay Website
55996,erato,erato etylus Heliconius,,,,,R�o Quimi Ecuador Zamora-Chinchipe,900,900,m,,,,,MECN TABD ZZZ,,NEIL ROSSER,,-3.5,-78.63333333,TABD record
56001,erato,erato etylus Heliconius,,,,,R�o Bomboiza Ecuador Morona-Santiago,850,850,m,,,,,MECN TABD ZZZ,,NEIL ROSSER,,-3.433333333,-78.53333333,TABD record
56005,erato,erato etylus Heliconius,,,,,R�o Bomboiza Ecuador Morona-Santiago,850,850,m,,,,,MECN TABD ZZZ,,NEIL ROSSER,,-3.433333333,-78.53333333,TABD record
56006,erato,erato etylus Heliconius,,,,,Quebrada de Chorillos Ecuador Zamora-Chinchipe,1250,1600,m,,,,,MECN TABD ZZZ,,NEIL ROSSER,,-4.058333333,-78.99388889,GPS
56032,erato,erato etylus Heliconius,,,,,R�o Bombuscara Ecuador Zamora-Chinchipe,1146,1200,m,,,,,MECN TABD ZZZ,,NEIL ROSSER,,-4.108,-78.959,TABD record
56036,erato,erato etylus Heliconius,,,,,R�o Bombuscara Ecuador Zamora-Chinchipe,1146,1200,m,,,,,MECN TABD ZZZ,,NEIL ROSSER,,-4.108,-78.959,TABD record
